Label,Value,Pos,Duration,Target
Spike+Fast-Ripple,14,79.2827,0,B'1- SNR 5dB - #4
Ripple,0,79.2827,0,I6- SNR 0dB - #30
Fast-Ripple,0,79.2847,0,GPH'2- SNR 5dB - #30
Fast-Ripple,0,79.2871,0,A'1- SNR 15dB - #30
Spike,14,79.2939,0,PM6- SNR 0dB - #24
Ripple,0,79.2959,0,CR5- SNR 10dB - #5
Spike,1,79.2974,0,B'1- SNR 10dB - #3
Spike,3,79.3027,0,A'1- SNR 5dB - #5
Spike+Ripple+Fast-Ripple,9,79.311,0,PM6- SNR 15dB - #8
Spike+Ripple+Fast-Ripple,8,79.312,0,B'1- SNR 15dB - #3
Ripple+Fast-Ripple,0,79.314,0,I6- SNR 5dB - #5
Spike+Ripple,12,79.3164,0,GPH'2- SNR 15dB - #19
Spike+Ripple,14,79.3169,0,PM6- SNR 15dB - #24
Spike,6,79.3179,0,CR5- SNR 15dB - #25
Ripple+Fast-Ripple,0,79.3193,0,PM6- SNR 5dB - #14
Ripple,0,79.3193,0,OT'8- SNR 15dB - #11
Ripple,0,79.3198,0,GPH'2- SNR 5dB - #26
Spike+Ripple+Fast-Ripple,4,79.3242,0,PM6- SNR 0dB - #19
Spike+Ripple+Fast-Ripple,15,79.3276,0,CR5- SNR 15dB - #21
Ripple+Fast-Ripple,0,79.3286,0,I6- SNR 10dB - #26
Ripple,0,79.332,0,PM6- SNR 5dB - #22
Fast-Ripple,0,79.333,0,PM6- SNR 15dB - #23
Fast-Ripple,0,79.335,0,I6- SNR 5dB - #27
Ripple,0,79.3369,0,I6- SNR 5dB - #19
Spike+Ripple,13,79.3467,0,PM6- SNR 10dB - #2
Spike+Ripple,0,79.3472,0,GPH'2- SNR 5dB - #10
Ripple,0,79.3516,0,GPH'2- SNR 15dB - #9
Ripple,0,79.355,0,GPH'2- SNR 0dB - #4
Ripple,0,79.3569,0,B'1- SNR 0dB - #25
Spike+Ripple,12,79.3579,0,GPH'2- SNR 5dB - #8
Spike+Ripple,13,79.3584,0,OT'8- SNR 10dB - #1
Spike+Ripple,12,79.3584,0,I6- SNR 15dB - #10
Spike,0,79.3584,0,CR5- SNR 10dB - #21
Spike,12,79.3613,0,I6- SNR 10dB - #1
Spike+Ripple+Fast-Ripple,6,79.3638,0,OT'8- SNR 10dB - #9
Ripple+Fast-Ripple,0,79.3643,0,PM10- SNR 15dB - #18
Spike+Ripple+Fast-Ripple,15,79.3667,0,OT'8- SNR 5dB - #17
Spike+Fast-Ripple,2,79.3687,0,PM10- SNR 15dB - #29
Spike+Fast-Ripple,6,79.3726,0,I6- SNR 5dB - #9
Spike+Ripple+Fast-Ripple,1,79.3818,0,B'1- SNR 0dB - #11
Spike+Fast-Ripple,15,79.3877,0,A'1- SNR 0dB - #20
Ripple,0,79.3877,0,CR5- SNR 10dB - #3
Ripple+Fast-Ripple,0,79.3911,0,I6- SNR 15dB - #19
Spike+Ripple,9,79.3921,0,OT'8- SNR 5dB - #13
Spike+Fast-Ripple,5,79.395,0,GPH'2- SNR 15dB - #3
Fast-Ripple,0,79.4019,0,A'1- SNR 15dB - #21
Spike+Fast-Ripple,0,79.4072,0,PM6- SNR 15dB - #6
Ripple+Fast-Ripple,0,79.4146,0,B'1- SNR 0dB - #28
Spike+Ripple,10,79.4155,0,GPH'2- SNR 5dB - #12
Spike+Ripple,3,79.4189,0,CR5- SNR 10dB - #18
Fast-Ripple,0,79.4233,0,PM10- SNR 5dB - #14
Spike,0,79.4253,0,PM10- SNR 10dB - #26
Spike,2,79.4312,0,GPH'2- SNR 15dB - #25
Ripple,0,79.4331,0,CR5- SNR 5dB - #27
Ripple+Fast-Ripple,0,79.4331,0,I6- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,4,79.437,0,PM6- SNR 10dB - #13
Spike+Ripple+Fast-Ripple,10,79.4404,0,A'1- SNR 15dB - #20
Fast-Ripple,0,79.4409,0,PM6- SNR 15dB - #11
Spike+Ripple+Fast-Ripple,14,79.4424,0,GPH'2- SNR 10dB - #12
Spike+Fast-Ripple,2,79.4453,0,CR5- SNR 10dB - #2
Spike,8,79.4463,0,A'1- SNR 0dB - #29
Spike+Ripple,7,79.4468,0,OT'8- SNR 10dB - #8
Spike+Ripple,15,79.4468,0,CR5- SNR 10dB - #29
Fast-Ripple,0,79.4473,0,CR5- SNR 10dB - #17
Spike+Ripple,7,79.4478,0,GPH'2- SNR 10dB - #28
Spike,9,79.4482,0,B'1- SNR 10dB - #10
Ripple,0,79.4521,0,A'1- SNR 10dB - #21
Spike+Ripple,3,79.4541,0,GPH'2- SNR 15dB - #8
Ripple+Fast-Ripple,0,79.4561,0,OT'8- SNR 10dB - #29
Fast-Ripple,0,79.457,0,OT'8- SNR 5dB - #18
Ripple,0,79.46,0,PM6- SNR 0dB - #17
Ripple,0,79.4619,0,A'1- SNR 15dB - #25
Ripple,0,79.4619,0,PM6- SNR 10dB - #18
Spike+Ripple,2,79.4668,0,OT'8- SNR 0dB - #20
Ripple+Fast-Ripple,0,79.4707,0,PM10- SNR 5dB - #9
Spike,13,79.4707,0,B'1- SNR 0dB - #21
Fast-Ripple,0,79.4766,0,B'1- SNR 5dB - #11
Spike+Ripple+Fast-Ripple,1,79.4771,0,PM6- SNR 5dB - #7
Ripple+Fast-Ripple,0,79.4785,0,GPH'2- SNR 5dB - #13
Ripple+Fast-Ripple,0,79.4814,0,GPH'2- SNR 10dB - #4
Spike,13,79.4819,0,PM10- SNR 10dB - #11
Ripple+Fast-Ripple,0,79.4834,0,OT'8- SNR 0dB - #8
Ripple+Fast-Ripple,0,79.4893,0,CR5- SNR 15dB - #29
Spike+Ripple,0,79.4927,0,OT'8- SNR 0dB - #11
Spike+Ripple+Fast-Ripple,8,79.4937,0,CR5- SNR 5dB - #25
Ripple+Fast-Ripple,0,79.5,0,GPH'2- SNR 10dB - #9
Ripple+Fast-Ripple,0,79.5,0,PM6- SNR 10dB - #11
Spike+Ripple+Fast-Ripple,13,79.5024,0,CR5- SNR 5dB - #15
Spike+Ripple+Fast-Ripple,1,79.5117,0,A'1- SNR 0dB - #25
Fast-Ripple,0,79.5122,0,I6- SNR 0dB - #28
Spike+Ripple,1,79.5137,0,PM6- SNR 10dB - #23
Spike+Ripple+Fast-Ripple,4,79.5137,0,GPH'2- SNR 0dB - #12
Spike+Fast-Ripple,7,79.5186,0,CR5- SNR 5dB - #10
Spike,8,79.521,0,OT'8- SNR 10dB - #28
Spike+Fast-Ripple,11,79.5264,0,I6- SNR 5dB - #1
Spike+Fast-Ripple,5,79.5269,0,I6- SNR 5dB - #16
Spike,9,79.5273,0,PM10- SNR 15dB - #28
Fast-Ripple,0,79.5313,0,OT'8- SNR 15dB - #18
Spike+Ripple+Fast-Ripple,5,79.5317,0,OT'8- SNR 15dB - #25
Fast-Ripple,0,79.5337,0,PM10- SNR 15dB - #19
Spike+Ripple+Fast-Ripple,13,79.5337,0,A'1- SNR 5dB - #14
Spike,10,79.5386,0,A'1- SNR 15dB - #3
Spike+Fast-Ripple,14,79.5444,0,PM6- SNR 15dB - #12
Spike+Ripple+Fast-Ripple,0,79.5488,0,GPH'2- SNR 10dB - #1
Spike+Fast-Ripple,7,79.5503,0,A'1- SNR 10dB - #23
Spike+Ripple+Fast-Ripple,7,79.5527,0,A'1- SNR 15dB - #12
Spike+Ripple+Fast-Ripple,4,79.5591,0,PM10- SNR 15dB - #26
Ripple+Fast-Ripple,0,79.5669,0,A'1- SNR 15dB - #13
Spike+Fast-Ripple,8,79.5737,0,OT'8- SNR 5dB - #20
Fast-Ripple,0,79.5806,0,I6- SNR 15dB - #1
Fast-Ripple,0,79.5806,0,GPH'2- SNR 15dB - #4
Fast-Ripple,0,79.583,0,CR5- SNR 15dB - #19
Spike+Ripple+Fast-Ripple,11,79.5845,0,PM10- SNR 5dB - #26
Spike+Ripple,7,79.5952,0,I6- SNR 15dB - #11
Spike,5,79.5981,0,PM10- SNR 0dB - #10
Fast-Ripple,0,79.605,0,PM6- SNR 10dB - #20
Spike,3,79.605,0,CR5- SNR 15dB - #6
Spike+Ripple+Fast-Ripple,11,79.6084,0,I6- SNR 5dB - #29
Spike+Ripple+Fast-Ripple,1,79.6133,0,A'1- SNR 15dB - #6
Ripple+Fast-Ripple,0,79.6226,0,B'1- SNR 10dB - #16
Spike+Fast-Ripple,12,79.6235,0,B'1- SNR 10dB - #11
Spike+Fast-Ripple,1,79.6279,0,PM6- SNR 10dB - #8
Spike,1,79.6294,0,B'1- SNR 10dB - #1
Ripple+Fast-Ripple,0,79.6396,0,I6- SNR 0dB - #5
Spike+Ripple,11,79.6406,0,PM6- SNR 10dB - #29
Ripple+Fast-Ripple,0,79.6494,0,I6- SNR 0dB - #17
Ripple,0,79.6523,0,A'1- SNR 0dB - #27
Spike,7,79.6543,0,A'1- SNR 5dB - #26
Spike+Fast-Ripple,5,79.6553,0,PM10- SNR 5dB - #11
Spike,10,79.6558,0,PM6- SNR 10dB - #27
Spike+Ripple,11,79.6592,0,PM6- SNR 5dB - #18
Spike,1,79.6689,0,PM10- SNR 15dB - #23
Ripple,0,79.6704,0,CR5- SNR 15dB - #12
Ripple,0,79.6772,0,OT'8- SNR 5dB - #15
Spike+Ripple+Fast-Ripple,8,79.6797,0,CR5- SNR 5dB - #20
Spike,4,79.6797,0,PM10- SNR 15dB - #10
Ripple,0,79.6865,0,PM10- SNR 10dB - #9
Fast-Ripple,0,79.687,0,GPH'2- SNR 5dB - #23
Fast-Ripple,0,79.6919,0,CR5- SNR 5dB - #7
Ripple+Fast-Ripple,0,79.6924,0,OT'8- SNR 0dB - #15
Spike,7,79.6929,0,B'1- SNR 10dB - #5
Ripple+Fast-Ripple,0,79.6943,0,B'1- SNR 0dB - #27
Spike+Fast-Ripple,2,79.6953,0,CR5- SNR 10dB - #6
Spike+Ripple,7,79.6982,0,PM6- SNR 0dB - #9
Spike+Ripple,10,79.7007,0,I6- SNR 10dB - #17
Fast-Ripple,0,79.7007,0,GPH'2- SNR 15dB - #5
Fast-Ripple,0,79.7031,0,PM6- SNR 5dB - #3
Spike,0,79.7041,0,I6- SNR 0dB - #19
Spike+Ripple+Fast-Ripple,13,79.7041,0,OT'8- SNR 15dB - #22
Spike+Ripple,6,79.7041,0,A'1- SNR 10dB - #20
Spike+Ripple,14,79.7061,0,GPH'2- SNR 5dB - #24
Spike+Fast-Ripple,7,79.7104,0,CR5- SNR 0dB - #13
Spike+Ripple+Fast-Ripple,4,79.7222,0,B'1- SNR 0dB - #10
Fast-Ripple,0,79.7236,0,PM6- SNR 5dB - #17
Fast-Ripple,0,79.7251,0,GPH'2- SNR 0dB - #9
Spike+Ripple+Fast-Ripple,6,79.7314,0,CR5- SNR 10dB - #19
Ripple+Fast-Ripple,0,79.7319,0,OT'8- SNR 15dB - #29
Fast-Ripple,0,79.7334,0,A'1- SNR 0dB - #18
Ripple,0,79.7339,0,CR5- SNR 10dB - #30
Spike+Fast-Ripple,10,79.7383,0,PM6- SNR 5dB - #21
Ripple,0,79.7402,0,PM6- SNR 0dB - #5
Spike+Ripple+Fast-Ripple,9,79.7407,0,CR5- SNR 5dB - #19
Spike+Fast-Ripple,1,79.7412,0,A'1- SNR 15dB - #29
Fast-Ripple,0,79.7422,0,OT'8- SNR 15dB - #7
Ripple,0,79.7441,0,OT'8- SNR 0dB - #12
Spike+Ripple,5,79.749,0,PM10- SNR 0dB - #1
Spike+Fast-Ripple,8,79.7651,0,I6- SNR 15dB - #27
Spike+Ripple+Fast-Ripple,3,79.7686,0,PM6- SNR 0dB - #8
Spike,13,79.771,0,GPH'2- SNR 0dB - #11
Fast-Ripple,0,79.7734,0,I6- SNR 10dB - #23
Spike+Ripple+Fast-Ripple,12,79.7734,0,GPH'2- SNR 5dB - #4
Spike+Ripple,9,79.7783,0,I6- SNR 5dB - #26
Spike+Ripple+Fast-Ripple,11,79.7788,0,A'1- SNR 5dB - #12
Spike+Fast-Ripple,12,79.7793,0,CR5- SNR 15dB - #5
Spike+Ripple,11,79.7915,0,I6- SNR 10dB - #15
Spike+Ripple+Fast-Ripple,11,79.7915,0,CR5- SNR 0dB - #22
Fast-Ripple,0,79.793,0,A'1- SNR 10dB - #11
Spike+Fast-Ripple,11,79.7964,0,PM10- SNR 5dB - #16
Spike+Ripple+Fast-Ripple,3,79.7979,0,CR5- SNR 15dB - #10
Spike+Ripple+Fast-Ripple,15,79.7983,0,OT'8- SNR 5dB - #2
Ripple,0,79.7983,0,PM10- SNR 10dB - #16
Fast-Ripple,0,79.8027,0,OT'8- SNR 0dB - #1
Spike+Ripple,8,79.8052,0,PM6- SNR 10dB - #22
Ripple+Fast-Ripple,0,79.8115,0,A'1- SNR 15dB - #18
Spike+Ripple,3,79.8159,0,CR5- SNR 0dB - #2
Fast-Ripple,0,79.8164,0,I6- SNR 15dB - #26
Fast-Ripple,0,79.8179,0,GPH'2- SNR 15dB - #28
Spike+Fast-Ripple,7,79.8208,0,B'1- SNR 0dB - #2
Spike+Fast-Ripple,6,79.8223,0,GPH'2- SNR 10dB - #19
Spike+Ripple+Fast-Ripple,6,79.8281,0,PM6- SNR 5dB - #2
Fast-Ripple,0,79.8281,0,B'1- SNR 15dB - #25
Fast-Ripple,0,79.8281,0,B'1- SNR 15dB - #17
Fast-Ripple,0,79.8306,0,PM10- SNR 15dB - #8
Spike+Ripple,13,79.8335,0,PM10- SNR 0dB - #24
Spike+Ripple,14,79.8335,0,PM10- SNR 10dB - #29
Ripple,0,79.8364,0,GPH'2- SNR 5dB - #11
Spike+Ripple,2,79.8374,0,GPH'2- SNR 10dB - #30
Spike+Ripple,15,79.8379,0,B'1- SNR 0dB - #14
Fast-Ripple,0,79.8398,0,B'1- SNR 0dB - #3
Spike+Ripple,7,79.8418,0,A'1- SNR 10dB - #8
Spike+Fast-Ripple,0,79.8433,0,PM10- SNR 10dB - #30
Fast-Ripple,0,79.8491,0,B'1- SNR 10dB - #28
Spike+Ripple+Fast-Ripple,13,79.8682,0,I6- SNR 15dB - #21
Ripple,0,79.8691,0,PM6- SNR 5dB - #20
Ripple+Fast-Ripple,0,79.874,0,PM10- SNR 5dB - #28
Spike+Ripple+Fast-Ripple,14,79.8765,0,PM10- SNR 5dB - #22
Spike,8,79.8779,0,B'1- SNR 0dB - #15
Spike+Fast-Ripple,12,79.8823,0,A'1- SNR 10dB - #25
Ripple,0,79.8862,0,I6- SNR 5dB - #12
Fast-Ripple,0,79.8867,0,OT'8- SNR 15dB - #1
Fast-Ripple,0,79.8882,0,A'1- SNR 15dB - #27
Ripple+Fast-Ripple,0,79.8882,0,A'1- SNR 15dB - #23
Spike+Ripple+Fast-Ripple,9,79.894,0,OT'8- SNR 0dB - #16
Spike+Ripple+Fast-Ripple,6,79.8979,0,GPH'2- SNR 5dB - #16
Fast-Ripple,0,79.8984,0,A'1- SNR 10dB - #24
Ripple+Fast-Ripple,0,79.8989,0,I6- SNR 15dB - #24
Spike+Fast-Ripple,13,79.9063,0,I6- SNR 15dB - #29
Ripple+Fast-Ripple,0,79.9087,0,CR5- SNR 10dB - #16
Fast-Ripple,0,79.9126,0,B'1- SNR 5dB - #30
Spike,7,79.916,0,PM6- SNR 10dB - #1
Ripple+Fast-Ripple,0,79.916,0,GPH'2- SNR 5dB - #14
Fast-Ripple,0,79.9219,0,B'1- SNR 5dB - #15
Spike,13,79.9253,0,GPH'2- SNR 5dB - #27
Fast-Ripple,0,79.9326,0,OT'8- SNR 0dB - #30
Ripple+Fast-Ripple,0,79.9331,0,PM6- SNR 5dB - #12
Spike+Ripple+Fast-Ripple,9,79.9346,0,B'1- SNR 10dB - #19
Fast-Ripple,0,79.936,0,B'1- SNR 10dB - #30
Ripple,0,79.9414,0,PM6- SNR 15dB - #14
Spike+Ripple,3,79.9443,0,B'1- SNR 5dB - #25
Spike+Fast-Ripple,1,79.9492,0,I6- SNR 5dB - #2
Fast-Ripple,0,79.9546,0,B'1- SNR 15dB - #2
Fast-Ripple,0,79.9565,0,OT'8- SNR 5dB - #5
Spike+Ripple+Fast-Ripple,1,79.96,0,B'1- SNR 10dB - #26
Spike+Ripple,8,79.9648,0,GPH'2- SNR 0dB - #8
Ripple+Fast-Ripple,0,79.9653,0,PM10- SNR 0dB - #20
Spike+Ripple+Fast-Ripple,9,79.9736,0,B'1- SNR 5dB - #8
Ripple+Fast-Ripple,0,79.9766,0,A'1- SNR 10dB - #13
Spike+Fast-Ripple,10,79.9771,0,B'1- SNR 15dB - #9
Ripple,0,79.9785,0,OT'8- SNR 15dB - #27
Ripple,0,79.9795,0,PM10- SNR 5dB - #2
Spike+Fast-Ripple,6,79.9824,0,CR5- SNR 15dB - #16
Fast-Ripple,0,79.9854,0,OT'8- SNR 15dB - #16
Fast-Ripple,0,79.9858,0,PM10- SNR 15dB - #24
Ripple,0,79.9888,0,PM10- SNR 5dB - #18
Spike+Ripple+Fast-Ripple,5,79.9902,0,PM6- SNR 15dB - #26
Spike+Fast-Ripple,14,79.9922,0,GPH'2- SNR 15dB - #15
Spike+Ripple+Fast-Ripple,1,79.9946,0,GPH'2- SNR 0dB - #14
Spike,0,79.9951,0,A'1- SNR 0dB - #15
Fast-Ripple,0,79.9961,0,GPH'2- SNR 15dB - #6
Ripple,0,79.9976,0,GPH'2- SNR 10dB - #8
Ripple+Fast-Ripple,0,79.998,0,PM6- SNR 5dB - #26
Fast-Ripple,0,80.0024,0,B'1- SNR 15dB - #16
Ripple+Fast-Ripple,0,80.0054,0,CR5- SNR 5dB - #23
Spike,10,80.0059,0,I6- SNR 0dB - #26
Ripple,0,80.0078,0,B'1- SNR 5dB - #7
Spike+Ripple+Fast-Ripple,3,80.0093,0,B'1- SNR 10dB - #13
Spike+Fast-Ripple,11,80.0103,0,I6- SNR 0dB - #29
Spike+Ripple,10,80.0127,0,A'1- SNR 0dB - #16
Spike+Ripple,8,80.0132,0,OT'8- SNR 15dB - #30
Spike+Ripple+Fast-Ripple,2,80.0156,0,B'1- SNR 10dB - #7
Fast-Ripple,0,80.0176,0,A'1- SNR 15dB - #5
Fast-Ripple,0,80.019,0,I6- SNR 5dB - #6
Spike+Ripple+Fast-Ripple,6,80.0195,0,GPH'2- SNR 10dB - #26
Ripple,0,80.02,0,I6- SNR 15dB - #4
Spike+Ripple+Fast-Ripple,9,80.0303,0,PM6- SNR 15dB - #5
Spike+Ripple,10,80.0313,0,PM6- SNR 10dB - #16
Ripple,0,80.0415,0,B'1- SNR 10dB - #23
Ripple+Fast-Ripple,0,80.0459,0,B'1- SNR 15dB - #5
Ripple+Fast-Ripple,0,80.0469,0,GPH'2- SNR 15dB - #2
Ripple+Fast-Ripple,0,80.0508,0,B'1- SNR 0dB - #7
Ripple,0,80.0527,0,I6- SNR 10dB - #29
Spike+Ripple+Fast-Ripple,7,80.0547,0,A'1- SNR 5dB - #8
Spike+Ripple,15,80.0586,0,OT'8- SNR 15dB - #14
Spike,14,80.0635,0,PM6- SNR 0dB - #22
Spike,1,80.0664,0,PM6- SNR 5dB - #1
Spike+Ripple+Fast-Ripple,7,80.0669,0,PM6- SNR 0dB - #30
Ripple,0,80.0693,0,OT'8- SNR 15dB - #13
Spike,6,80.0728,0,B'1- SNR 15dB - #23
Spike+Ripple+Fast-Ripple,5,80.0732,0,A'1- SNR 5dB - #9
Spike+Ripple,2,80.0762,0,CR5- SNR 5dB - #18
Spike+Ripple,6,80.0781,0,I6- SNR 0dB - #23
Spike+Ripple+Fast-Ripple,2,80.0845,0,B'1- SNR 15dB - #12
Spike,3,80.0884,0,OT'8- SNR 10dB - #21
Spike+Fast-Ripple,9,80.0884,0,OT'8- SNR 10dB - #13
Spike,14,80.0923,0,GPH'2- SNR 10dB - #22
Spike+Ripple+Fast-Ripple,8,80.0967,0,OT'8- SNR 0dB - #2
Spike+Ripple,13,80.1025,0,PM10- SNR 0dB - #30
Spike+Ripple+Fast-Ripple,0,80.1045,0,PM6- SNR 15dB - #22
Fast-Ripple,0,80.1074,0,A'1- SNR 5dB - #22
Fast-Ripple,0,80.1108,0,PM10- SNR 15dB - #14
Spike+Ripple,12,80.1162,0,B'1- SNR 15dB - #10
Spike+Ripple,3,80.1196,0,I6- SNR 5dB - #20
Ripple+Fast-Ripple,0,80.1226,0,PM10- SNR 15dB - #22
Ripple,0,80.123,0,PM6- SNR 0dB - #1
Ripple+Fast-Ripple,0,80.125,0,B'1- SNR 15dB - #21
Spike+Ripple+Fast-Ripple,15,80.1255,0,B'1- SNR 0dB - #23
Spike,6,80.126,0,PM10- SNR 10dB - #23
Spike+Ripple,12,80.1294,0,B'1- SNR 5dB - #1
Spike+Ripple,3,80.1333,0,A'1- SNR 10dB - #4
Spike+Fast-Ripple,3,80.1367,0,PM10- SNR 5dB - #24
Spike,9,80.1401,0,A'1- SNR 15dB - #17
Ripple,0,80.1426,0,GPH'2- SNR 15dB - #30
Fast-Ripple,0,80.1426,0,GPH'2- SNR 15dB - #7
Ripple,0,80.144,0,CR5- SNR 0dB - #26
Fast-Ripple,0,80.144,0,CR5- SNR 10dB - #25
Spike,1,80.1558,0,PM6- SNR 0dB - #28
Spike+Fast-Ripple,9,80.1567,0,GPH'2- SNR 15dB - #21
Spike,4,80.1597,0,B'1- SNR 5dB - #12
Fast-Ripple,0,80.1646,0,GPH'2- SNR 10dB - #13
Spike+Ripple,12,80.1904,0,PM10- SNR 0dB - #15
Ripple+Fast-Ripple,0,80.1924,0,I6- SNR 5dB - #8
Spike+Ripple+Fast-Ripple,13,80.2017,0,B'1- SNR 5dB - #27
Ripple+Fast-Ripple,0,80.209,0,I6- SNR 5dB - #4
Fast-Ripple,0,80.21,0,OT'8- SNR 10dB - #26
Spike+Ripple+Fast-Ripple,5,80.2109,0,OT'8- SNR 10dB - #23
Spike+Ripple,10,80.2124,0,GPH'2- SNR 15dB - #1
Spike+Ripple,2,80.2148,0,A'1- SNR 0dB - #17
Fast-Ripple,0,80.2153,0,OT'8- SNR 5dB - #10
Spike+Ripple+Fast-Ripple,9,80.2158,0,I6- SNR 0dB - #20
Spike+Ripple+Fast-Ripple,10,80.2236,0,OT'8- SNR 10dB - #30
Spike,8,80.2334,0,A'1- SNR 10dB - #14
Fast-Ripple,0,80.2334,0,OT'8- SNR 0dB - #10
Spike+Ripple+Fast-Ripple,1,80.2358,0,I6- SNR 15dB - #15
Spike+Fast-Ripple,13,80.2397,0,OT'8- SNR 15dB - #21
Fast-Ripple,0,80.2402,0,GPH'2- SNR 0dB - #24
Spike+Fast-Ripple,3,80.2407,0,B'1- SNR 5dB - #18
Ripple+Fast-Ripple,0,80.2422,0,GPH'2- SNR 15dB - #12
Spike+Ripple+Fast-Ripple,6,80.2466,0,CR5- SNR 0dB - #19
Spike,10,80.2471,0,PM6- SNR 0dB - #2
Spike,4,80.25,0,OT'8- SNR 5dB - #4
Spike+Fast-Ripple,12,80.2534,0,A'1- SNR 0dB - #14
Spike+Ripple+Fast-Ripple,1,80.2539,0,PM6- SNR 15dB - #20
Ripple+Fast-Ripple,0,80.2559,0,GPH'2- SNR 0dB - #27
Spike+Fast-Ripple,11,80.2583,0,GPH'2- SNR 5dB - #9
Fast-Ripple,0,80.2583,0,PM10- SNR 0dB - #3
Fast-Ripple,0,80.2593,0,GPH'2- SNR 0dB - #17
Ripple,0,80.2593,0,CR5- SNR 10dB - #12
Spike+Fast-Ripple,4,80.2593,0,PM10- SNR 10dB - #7
Spike+Ripple+Fast-Ripple,4,80.2607,0,OT'8- SNR 0dB - #27
Spike,10,80.2607,0,B'1- SNR 15dB - #24
Spike+Fast-Ripple,13,80.2637,0,I6- SNR 10dB - #14
Spike+Ripple,1,80.2671,0,B'1- SNR 10dB - #12
Spike+Ripple,8,80.2681,0,PM6- SNR 15dB - #19
Fast-Ripple,0,80.271,0,CR5- SNR 10dB - #7
Spike,3,80.2749,0,A'1- SNR 10dB - #3
Fast-Ripple,0,80.2773,0,OT'8- SNR 10dB - #2
Ripple,0,80.2778,0,A'1- SNR 0dB - #28
Spike+Fast-Ripple,8,80.2783,0,OT'8- SNR 0dB - #19
Ripple+Fast-Ripple,0,80.2788,0,A'1- SNR 10dB - #2
Ripple,0,80.2822,0,B'1- SNR 10dB - #6
Ripple+Fast-Ripple,0,80.2856,0,PM6- SNR 0dB - #18
Spike,11,80.2871,0,CR5- SNR 10dB - #26
Ripple+Fast-Ripple,0,80.2891,0,A'1- SNR 5dB - #13
Spike+Ripple,7,80.292,0,OT'8- SNR 0dB - #6
Spike+Ripple,13,80.293,0,PM6- SNR 5dB - #13
Ripple,0,80.2964,0,I6- SNR 10dB - #3
Spike+Fast-Ripple,10,80.3032,0,PM6- SNR 15dB - #2
Spike+Fast-Ripple,2,80.3052,0,A'1- SNR 0dB - #30
Ripple,0,80.3071,0,PM6- SNR 0dB - #7
Spike+Ripple+Fast-Ripple,10,80.3105,0,B'1- SNR 5dB - #13
Fast-Ripple,0,80.3115,0,OT'8- SNR 0dB - #24
Spike,14,80.313,0,OT'8- SNR 5dB - #12
Fast-Ripple,0,80.3188,0,I6- SNR 15dB - #23
Ripple,0,80.3223,0,B'1- SNR 15dB - #8
Fast-Ripple,0,80.3262,0,A'1- SNR 5dB - #11
Ripple+Fast-Ripple,0,80.332,0,B'1- SNR 15dB - #20
Ripple+Fast-Ripple,0,80.3374,0,OT'8- SNR 15dB - #2
Spike,10,80.3423,0,I6- SNR 5dB - #23
Ripple,0,80.3462,0,PM10- SNR 10dB - #4
Spike,9,80.3486,0,PM10- SNR 10dB - #17
Spike,3,80.3501,0,PM6- SNR 15dB - #3
Spike+Ripple+Fast-Ripple,8,80.355,0,GPH'2- SNR 15dB - #17
Fast-Ripple,0,80.3613,0,GPH'2- SNR 10dB - #20
Ripple+Fast-Ripple,0,80.3633,0,B'1- SNR 10dB - #9
Spike,12,80.3677,0,I6- SNR 15dB - #14
Ripple,0,80.3721,0,CR5- SNR 0dB - #16
Ripple,0,80.375,0,OT'8- SNR 5dB - #22
Spike,3,80.3789,0,A'1- SNR 5dB - #29
Spike+Ripple,1,80.3848,0,PM6- SNR 15dB - #28
Ripple,0,80.3857,0,I6- SNR 0dB - #11
Spike,5,80.3906,0,I6- SNR 10dB - #28
Fast-Ripple,0,80.3916,0,CR5- SNR 5dB - #14
Spike+Ripple,11,80.3975,0,I6- SNR 10dB - #16
Spike+Fast-Ripple,12,80.4014,0,OT'8- SNR 15dB - #28
Spike+Fast-Ripple,8,80.4048,0,PM10- SNR 15dB - #25
Spike+Ripple+Fast-Ripple,2,80.4072,0,I6- SNR 15dB - #16
Spike+Fast-Ripple,11,80.4097,0,I6- SNR 0dB - #24
Spike,8,80.4141,0,CR5- SNR 10dB - #28
Ripple,0,80.4155,0,CR5- SNR 10dB - #9
Spike+Ripple,8,80.4209,0,GPH'2- SNR 0dB - #29
Spike,12,80.4224,0,A'1- SNR 5dB - #30
Fast-Ripple,0,80.4277,0,I6- SNR 15dB - #25
Spike+Ripple+Fast-Ripple,3,80.4326,0,CR5- SNR 0dB - #27
Spike,13,80.4346,0,PM6- SNR 0dB - #29
Fast-Ripple,0,80.4375,0,OT'8- SNR 15dB - #24
Spike+Fast-Ripple,2,80.4399,0,I6- SNR 0dB - #25
Spike+Ripple,11,80.4429,0,A'1- SNR 5dB - #6
Spike,14,80.4482,0,B'1- SNR 0dB - #8
Fast-Ripple,0,80.4507,0,A'1- SNR 10dB - #27
Spike+Ripple+Fast-Ripple,13,80.4541,0,PM10- SNR 10dB - #6
Spike+Ripple+Fast-Ripple,5,80.4551,0,OT'8- SNR 15dB - #26
Spike+Ripple+Fast-Ripple,7,80.4585,0,PM6- SNR 10dB - #28
Spike,10,80.4604,0,GPH'2- SNR 10dB - #25
Spike+Fast-Ripple,8,80.4727,0,B'1- SNR 5dB - #21
